6,Iris,"378,749",BVI,,1,84,"378,749"
7,The Princess Diaries,"336,831",BVI,-16,5,361,"4,366,152"
8,Behind Enemy Lines,"309,091",Fox,-50,3,283,"2,465,195"
9,The Mean Machine,"219,845",UIP,-53,4,228,"4,210,455"
10,Domestic Disturbance,"216,507",UIP,-46,2,194,"791,439"
11,Monsoon Wedding,"210,644",Film Four,51,3,60,"640,417"
12,Last Orders,"159,020",Metrodome,58,2,69,"321,234"
13,Mulholland Drive,"108,732",Pathe,-27,3,37,"566,196"
14,Rock Star,"107,862",Warner,-63,2,130,"536,444"
15,Serendipity,"77,084",BVI,-59,4,77,"1,986,773"
,,,,,,,
,Total,"9,545,705",,,,"3,427","128,203,324"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for ""Black Hawk Down"" includes £106,619 from 319 previews",,,,,,
,,,,,,,
,"The weekend top 15 B.O. is unchanged from last week, and 16% up on the same weekend last year",,,,,,
,,,,,,,
,This weekend is ranked 15th from the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jan 25 - Jan 27 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Vanilla Sky,"2,978,264",UIP,,1,425,"2,978,264"
2,The Lord of the Rings,"2,416,452",Entm't,-26,6,477,"50,736,121"
3,Black Hawk Down,"1,064,344",Col/Tri,-40,2,406,"3,594,367"
4,Rat Race,"803,643",Pathe,-18,3,329,"3,430,303"
5,Harry Potter Philosopher's Stone,"698,571",Warner,-14,11,412,"61,234,934"
6,Long Time Dead,"408,439",UIP,-30,2,223,"1,246,974"
7,Iris,"332,484",BVI,-12,2,85,"998,828"
8,The Princess Diaries,"296,325",BVI,-12,6,353,"4,701,686"
9,Monsoon Wedding,"197,831",Film Four,-6,4,62,"971,301"
10,Last Orders,"132,647",Metrodome,-17,3,71,"543,687"
11,Behind Enemy Lines,"127,813",Fox,-59,4,168,"2,706,410"
12,Spy Game,"101,851",Entm't,1155,10,62,"3,766,645"
13,The Mean Machine,"98,122",UIP,-55,5,131,"4,388,287"
14,Mulholland Drive,"91,810",Pathe,-16,4,42,"722,064"
15,In the Bedroom,"87,294",BVI,,1,16,"87,294"
,,,,,,,
,Total,"9,835,890",,,,"3,262","142,107,165"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for ""Vanilla Sky"" includes £226,782 from 340previews",,,,,,
,,,,,,,
,"The weekend top 15 B.O. is 3% up on last weekend, and 31% up on the same weekend last year",,,,,,
,,,,,,,
,This weekend is ranked 13th from the last 52 weeks,,,,,,
,,,,,,,
,Weekend Box Office Results Feb 1 - Feb 3 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Vanilla Sky,"1,743,556",UIP,-41,2,427,"6,092,458"
2,The Lord of the Rings,"1,623,707",Entm't,-33,7,480,"53,401,707"
3,Shallow Hal,"1,277,183",Fox,,1,284,"1,277,183"
4,Gosford Park,"837,169",Entm't,,1,156,"837,169"
5,Training Day,"739,718",Warner,,1,264,"739,718"
6,Black Hawk Down,"587,518",Col/Tri,-45,3,355,"4,709,553"
7,Harry Potter Philosopher's Stone,"460,112",Warner,-34,12,363,"61,916,490"
8,Rat Race,"388,083",Pathe,-52,4,295,"4,065,827"
9,Iris,"249,737",BVI,-25,3,106,"1,506,390"
10,Long Time Dead,"151,447",UIP,-63,3,166,"1,581,952"
11,Monsoon Wedding,"124,235",Film Four,-37,5,47,"1,219,064"
12,The Princess Diaries,"109,794",BVI,-63,7,282,"4,838,931"
13,In the Bedroom,"69,655",BVI,-20,2,17,"206,709"
14,Spy Game,"64,070",Entm't,-37,11,57,"3,895,439"
15,Mulholland Drive,"56,318",Pathe,-39,5,43,"838,307"
,,,,,,,
,Total,"8,482,302",,,,"3,342","147,126,897"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for Gosford Park includes £4,521 from 14 previews",,,,,,
,,,,,,,
,"This weekend is 14% down on last weekend, but approximately equal (+1%) to the same weekend last year",,,,,,
,,,,,,,
,The weekend ranks 23rd from the last 52,,,,,,
,,,,,,,
,"""The Lord of the Rings: The Fellowship of the Ring"" is now third in the all time UK Box Office chart ",,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Feb 8 - Feb 10 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,"Monsters, Inc.","9,200,257",BVI,,1,503,"9,200,257"
2,The Lord of the Rings,"1,166,229",Entm't,-28,8,434,"55,335,329"
3,Shallow Hal,"1,056,207",Fox,-17,2,284,"2,981,607"
4,Vanilla Sky,"972,222",UIP,-44,3,387,"7,840,500"
5,Gosford Park,"908,826",Entm't,9,2,166,"2,480,506"
6,From Hell,"891,862",Fox,,1,235,"891,862"
7,Training Day,"438,813",Warner,-41,2,255,"1,549,729"
8,Black Hawk Down,"317,035",Col/Tri,-46,4,273,"5,360,404"
9,Harry Potter Philosopher's Stone,"314,824",Warner,-32,13,388,"62,611,849"
10,Rat Race,"167,217",Pathe,-57,5,246,"4,372,522"
11,Iris,"161,239",BVI,-35,4,96,"1,870,574"
12,Just Visiting,"121,414",Momentum,,1,239,"121,414"
13,Monsoon Wedding,"113,557",Film Four,-9,6,45,"1,407,421"
14,In the Bedroom,"54,760",BVI,-21,3,15,"295,756"
15,The Princess Diaries,"53,954",BVI,-51,8,221,"4,904,418"
,,,,,,,
,Total,"15,938,416",,,,"3,787","161,224,148"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for ""Monsters, Inc."" includes £2,712,178 from 479 previews",,,,,,
,,,,,,,
,"This weekend is 88% up on last weekend, and double (99% up) the same weekend last year",,,,,,
,,,,,,,
,"The weekend ranks 2nd from the last 52, behind the opening weekend for ""Harry Potter..""",,,,,,
,,,,,,,
,"""Gosford Park"" screen average up 2% on last week (now £5,475)",,,,,,
,,,,,,,
,"A 9% increase in weekend B.O. from a 6% increase in number of screens for ""Gosford Park""",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Feb 15 - Feb 17 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,"Monsters, Inc.","5,757,712",BVI,-37,2,504,"20,702,382"
2,Ocean's Eleven,"5,095,062",Warner,,1,333,"5,095,062"
3,The Lord of the Rings,"968,387",Entm't,-17,9,370,"57,355,569"
4,Gosford Park,"742,814",Entm't,-18,3,182,"4,018,197"
5,Shallow Hal,"677,643",Fox,-36,3,282,"4,381,092"
6,From Hell,"543,226",Fox,-39,2,250,"1,972,962"
7,Vanilla Sky,"439,955",UIP,-55,4,321,"8,851,991"
8,Harry Potter Philosopher's Stone,"294,470",Warner,-6,14,349,"63,251,429"
9,Iris,"265,808",BVI,65,5,178,"2,278,502"
10,Training Day,"162,674",Warner,-63,3,155,"1,942,439"
11,Just Visiting,"125,743",Momentum,4,2,321,"394,406"
12,Ali,"125,573",Entm't,,1,17,"125,573"
13,Black Hawk Down,"117,082",Col/Tri,-63,5,148,"5,664,347"
14,Haan Maine Bhi Pyar Kiya,"107,585",Shreekris,284,2,25,"135,567"
15,Monsoon Wedding,"78,332",Film Four,-31,7,45,"1,550,366"
,,,,,,,
,Total,"15,502,066",,,,"3,480","177,719,884"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The fall off rate for ""Monsters, Inc."" is 11% without previews",,,,,,
,,,,,,,
,"The figure for ""Ocean's Eleven"" includes £836,840 from 389 on Thursday",,,,,,
,,,,,,,
,"This weekend is 3% down on last weekend, but 21% up on the same weekend last year",,,,,,
,,,,,,,
,This weekend ranks 3rd from the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Feb 22 - Feb 24 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,"Monsters, Inc.","4,234,293",BVI,-26,3,498,"28,968,748"
2,Ocean's Eleven,"3,608,021",Warner,-29,2,432,"11,413,218"
3,Ali,"1,315,506",Entm't,948,2,330,"1,507,447"
4,Gosford Park,"703,649",Entm't,-5,4,202,"5,404,193"
5,The Lord of the Rings,"651,900",Entm't,-33,10,324,"58,686,264"
6,Don't Say A Word,"597,896",Fox,,1,273,"597,896"
7,Charlotte Gray,"450,229",Film Four,,1,217,"450,229"
8,From Hell,"281,572",Fox,-48,3,240,"2,568,885"
9,Shallow Hal,"263,147",Fox,-61,4,263,"5,157,172"
10,Iris,"215,418",BVI,-19,6,198,"2,764,783"
11,Harry Potter Philosopher's Stone,"208,586",Warner,-29,15,290,"63,695,754"
12,A Beautiful Mind,"186,862",UIP,,1,24,"186,862"
13,Vanilla Sky,"108,407",UIP,-75,5,146,"9,173,232"
14,Just Visiting,"85,594",Momentum,-32,3,209,"601,652"
15,Haan Maine Bhi Pyar Kiya,"78,060",Shreekris,-27,3,27,"276,991"
,,,,,,,
,Total,"12,989,140",,,,"3,673","191,453,326"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The fall-off rate for ""Ocean's Eleven"" is 15% without the preview figures",,,,,,
,,,,,,,
,"The figure for ""Charlotte Gray"" includes £35,059 from 108 previews",,,,,,
,,,,,,,
,"This weekend is 16% down on last weekend, but 29% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 6th out of the last 52 weeks,,,,,,
,,,,,,,
,"With ""Ali"" going nationwide, there are three Entertainment titles in the top 5",,,,,,
,,,,,,,
,Weekend Box Office Results Mar 1 - Mar 3 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Ocean's Eleven,"2,623,689",Warner,-27,3,437,"15,632,782"
2,"Monsters, Inc.","2,330,855",BVI,-45,4,489,"32,135,340"
3,A Beautiful Mind,"1,226,446",UIP,556,2,377,"1,516,110"
4,Ali,"829,333",Entm't,-37,3,332,"2,955,203"
5,The Mothman Prophecies,"762,516",Helkon SK,,1,286,"762,516"
6,Gosford Park,"714,175",Entm't,1,5,223,"6,735,730"
7,The Lord of the Rings,"581,682",Entm't,-11,11,319,"59,660,581"
8,Don't Say A Word,"379,225",Fox,-37,2,276,"1,266,252"
9,Charlotte Gray,"227,200",Film Four,-50,2,195,"980,349"
10,Shallow Hal,"176,409",Fox,-51,5,197,"5,474,969"
11,Iris,"166,938",BVI,-23,7,188,"3,201,335"
12,From Hell,"143,058",Fox,-49,4,161,"2,870,907"
13,Harry Potter Philosopher's Stone,"122,474",Warner,-41,16,265,"63,856,468"
14,The Shipping News,"96,694",BVI,,1,23,"96,694"
15,Just Visiting,"50,654",Momentum,-41,4,186,"661,735"
,,,,,,,
,Total,"10,431,348",,,,"3,954","197,806,971"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"""Ocean's Eleven"" goes to the top of the chart in its third week of release, with a fall-off rate of 27% compared",,,,,,
,"with a 45% decline for ""Monsters, Inc.""",,,,,,
,,,,,,,
,"""A Beautiful Mind"" goes nationwide, with 14 times as many sites as last week",,,,,,
,,,,,,,
,"The figure for ""The Mothman Prophecies"" includes £37,853 from 183 previews",,,,,,
,,,,,,,
,"This weekend is 20% down on last weekend, but 30% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 11th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Mar 8 - Mar 10 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Ocean's Eleven,"1,850,350",Warner,-29,4,432,"18,554,532"
2,"Monsters, Inc.","1,440,360",BVI,-38,5,479,"34,072,102"
3,A Beautiful Mind,"839,881",UIP,-32,3,379,"2,939,667"
4,We Were Soldiers,"757,760",Icon,,1,384,"757,760"
5,Gosford Park,"630,268",Entm't,-12,6,224,"7,935,443"
6,The Mothman Prophecies,"444,762",Helkon SK,-42,2,277,"1,511,920"
7,Ali,"425,574",Entm't,-49,4,299,"3,731,400"
8,The Lord of the Rings,"408,298",Entm't,-30,12,304,"60,292,704"
9,The Shipping News,"247,652",BVI,156,2,166,"400,811"
10,Don't Say A Word,"157,391",Fox,-58,3,182,"1,604,041"
11,Hearts in Atlantis,"110,793",Warner,,1,146,"110,793"
12,Iris,"87,685",BVI,-47,8,137,"3,470,569"
13,Shallow Hal,"87,112",Fox,-51,6,125,"5,620,874"
14,Harry Potter Philosopher's Stone,"82,887",Warner,-32,17,248,"63,957,673"
15,Charlotte Gray,"76,490",Momentum,-66,3,92,"1,209,900"
,,,,,,,
,Total,"7,647,263",,,,"3,874","206,170,189"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"Fall-off rate minus previews  for ""A Beautiful Mind"" is 17% ",,,,,,
,,,,,,,
,"Disappointing opening for ""We Were Soldiers"" with £757,760 from 384 sites",,,,,,
,,,,,,,
,"Gosford Park down only 12% from last week, in its sixth week of release",,,,,,
,,,,,,,
,"This weekend is down 27% from last weekend, but 18% up on the same weekend last year ",,,,,,
,,,,,,,
,The weekend ranks 31st from the last 52,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Mar 15 - Mar 17 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Ocean's Eleven,"1,357,063",Warner,-27,5,439,"20,687,616"
2,"Monsters, Inc.","916,070",BVI,-36,6,456,"35,313,806"
3,13 Ghosts,"738,210",Col/Tri,,1,280,"738,210"
4,The Royal Tenenbaums,"700,025",BVI,,1,159,"700,025"
5,A Beautiful Mind,"645,136",BVI,-23,4,376,"4,065,348"
6,Gosford Park,"574,088",Entm't,-9,7,230,"8,990,194"
7,We Were Soldiers,"447,207",Icon,-41,2,374,"1,599,631"
8,The Lord of the Rings,"318,180",Entm't,-22,13,269,"60,775,044"
9,The Mothman Prophecies,"247,080",Helkon SK,-16,3,233,"1,981,606"
10,Ali,"232,071",Entm't,-45,5,241,"4,164,360"
11,The Shipping News,"155,362",BVI,-37,3,154,"745,573"
12,Don't Say A Word,"70,003",Fox,-56,4,114,"1,757,429"
13,Iris,"64,342",BVI,-27,9,120,"3,647,197"
14,Charlotte Gray,"48,835",FFD,-36,4,69,"1,323,162"
15,In The Bedroom,"48,155",BVI,-19,8,56,"662,818"
,,,,,,,
,Total,"6,561,827",,,,"3,570","147,152,019"
,,,,,,,
,,,,,,,
,This weekend ranks 42 out of the last 52,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Mar 22 - Mar 24 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Ali G Indahouse,"3,231,673",UIP,,1,396,"3,231,673"
2,Ice Age,"3,029,738",Fox,,1,423,"3,029,738"
3,Ocean's Eleven,"853,776",Warner,-37,6,377,"22,115,516"
4,Jimmy Neutron: Boy Genius,"541,453",UIP,,1,384,"541,453"
5,The Royal Tenenbaums,"503,444",BVI,-28,2,159,"1,595,173"
6,A Beautiful Mind,"495,346",UIP,-23,5,355,"4,966,138"
7,Gosford Park,"423,587",Entm't,-26,8,220,"9,852,538"
8,"Monsters, Inc.","414,181",BVI,-55,7,442,"35,959,601"
9,13 Ghosts,"391,744",Col/Tri,-47,2,289,"1,435,270"
10,Return to Neverland,"266,149",BVI,,1,370,"266,149"
11,The Lord of the Rings,"230,505",Entm't,-28,14,237,"61,147,101"
12,We Were Soldiers,"185,486",Icon,-59,3,230,"2,080,161"
13,The Mothman Prophecies,"88,490",Helkon SK,-64,4,140,"2,200,169"
14,Ali,"82,555",Entm't,-64,6,127,"4,367,867"
15,The Shipping News,"67,790",BVI,-56,4,76,"925,717"
,,,,,,,
,Total,"10,805,917",,,,"4,225","153,714,264"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for ""Ali G Indahouse"" includes £247,203 from 338 previews.",,,,,,
,,,,,,,
," ""Ice Age"" includes £1,129,510 from 402 previews",,,,,,
,,,,,,,
,"""Jimmy Neutron: Boy Genius"" includes £235,560 from 353 previews",,,,,,
,,,,,,,
,"This weekend is up 65% from last weekend, and 83% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 11th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Mar 29 - Mar 31 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Blade 2,"2,540,226",Entm't,,1,345,"2,540,226"
2,Ice Age,"1,522,315",Fox,-50,2,423,"6,270,059"
3,Ali G Indahouse,"1,521,678",UIP,-53,2,395,"6,492,723"
4,Crossroads,"1,126,053",Momentum,,1,373,"1,126,053"
5,Ocean's Eleven,"557,033",Warner,-35,7,305,"23,214,247"
6,A Beautiful Mind,"471,188",UIP,-5,6,296,"5,925,441"
7,E.T. (20th Anniversary),"465,048",UIP,,1,313,"465,048"
8,Gosford Park,"368,825",Entm't,-13,9,210,"10,611,552"
9,The Royal Tenenbaums,"324,073",BVI,-36,3,150,"2,203,380"
10,Return to Neverland,"311,412",BVI,17,2,370,"903,336"
11,"Monsters, Inc.","291,836",BVI,-30,8,418,"36,632,175"
12,The Lord of the Rings,"260,593",Entm't,13,15,255,"61,618,595"
13,Jimmy Neutron: Boy Genius,"242,944",UIP,-55,2,385,"1,110,557"
14,13 Ghosts,"152,813",Col/Tri,-61,3,196,"1,833,167"
15,The Count of Monte Cristo,"47,675",BVI,,1,59,"47,675"
,,,,,,,
,Total,"10,203,712",,,,"4,493","160,994,234"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for ""Crossroads"" includes £130,877 from 301 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Ice Age"" is only 20%.  For ""Ali G…"" the fall-off rate minus previews is 49% ",,,,,,
,,,,,,,
,"This weekend is 6% down on last weekend, but 76% up on the same weekend last year",,,,,,
,,,,,,,
,The weekend ranks 12th from the last 52 weeks,,,,,,
,,,,,,,
,Weekend Box Office Results Apr 5 - Apr 7 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Blade 2,"1,335,594",Entm't,-47,2,347,"5,591,963"
2,Ice Age,"1,303,006",Fox,-14,3,432,"9,872,301"
3,Ali G Indahouse,"849,448",UIP,-44,3,389,"8,580,566"
4,Crossroads,"843,489",Momentum,-25,2,375,"3,311,143"
5,Collateral Damage,"434,639",Warner,,1,270,"434,639"
6,Return to Neverland,"411,703",BVI,32,3,360,"1,931,419"
7,A Beautiful Mind,"351,895",UIP,-25,7,269,"6,741,069"
8,Ocean's Eleven,"341,123",Warner,-39,8,267,"24,024,787"
9,E.T. (20th Anniversary),"329,682",UIP,-29,2,313,"1,379,382"
10,24 Hour Party People,"265,428",Pathe,,1,118,"265,428"
11,Jimmy Neutron: Boy Genius,"247,068",UIP,2,3,370,"1,840,557"
12,Gosford Park,"237,094",Entm't,-36,10,208,"11,218,557"
13,Kate & Leopold,"204,325",BVI,,1,212,"204,325"
14,The Royal Tenenbaums,"201,570",BVI,-38,4,142,"2,674,161"
15,"Monsters, Inc.","182,328",BVI,-38,9,369,"37,264,502"
,,,,,,,
,Total,"7,538,392",,,,"4,441","115,334,799"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for ""24 Hour Party People"" includes £8,345 from 19 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Crossroads"" is 16%",,,,,,
,,,,,,,
,"The weekend is 26% down on last weekend, but 14% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 34th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Apr 12 - Apr 14 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Bend It Like Beckham,"2,001,795",Helkon SK,,1,384,"2,001,795"
2,Ice Age,"948,398",Fox,-27,4,447,"11,669,107"
3,Blade 2,"833,841",Entm't,-38,3,348,"7,165,471"
4,The Queen of the Damned,"611,440",Warner,,1,273,"611,440"
5,K-Pax,"567,349",Film Four,,1,280,"567,349"
6,Crossroads,"549,143",Momentum,-35,3,370,"4,390,928"
7,The One,"493,491",Col/Tri,,1,238,"493,491"
8,Ali G Indahouse,"481,369",UIP,-43,4,317,"9,549,238"
9,Return to Neverland,"378,800",BVI,-8,4,351,"2,548,510"
10,A Beautiful Mind,"233,548",UIP,-34,8,201,"7,218,333"
11,Y Tu Mama Tambien,"182,166",Icon,,1,38,"182,166"
12,Jimmy Neutron: Boy Genius,"176,536",UIP,-29,4,328,"2,151,174"
13,Ocean's Eleven,"167,284",Warner,-51,9,159,"24,877,642"
14,Collateral Damage,"166,609",Warner,-62,2,242,"818,630"
15,E.T. (20th Anniversary),"165,822",UIP,-50,3,281,"1,737,374"
,,,,,,,
,Total,"7,957,591",,,,"4,257","75,982,648"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for ""Bend It Like Beckham"" includes £177,635 from 302 previews",,,,,,
,,,,,,,
,"The weekend is 6% up on last weekend, but 23% down on the same weekend last year",,,,,,
,"(when ""Bridget Jones's Diary"" opened)",,,,,,
,,,,,,,
,The weekend ranks 29th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Apr 19 - Apr 21 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Bend It Like Beckham,"1,721,146",Helkon SK,-14,2,386,"4,570,018"
2,The Scorpion King,"1,610,794",UIP,,1,408,"1,610,794"
3,Ice Age,"626,217",Fox,-34,5,442,"12,514,237"
4,Blade 2,"482,620",Entm't,-42,4,326,"8,057,127"
5,The Count of Monte Cristo,"408,758",BVI,2350,4,267,"603,928"
6,Crossroads,"332,768",Momentum,-39,4,355,"4,893,979"
7,K-Pax,"325,800",Film Four,-43,2,278,"1,157,947"
8,Return To Neverland,"314,510",BVI,-17,5,337,"2,924,828"
9,The Queen of the Damned,"306,323",Warner,-50,2,273,"1,175,563"
10,Ali G Indahouse,"243,836",UIP,-49,5,237,"9,991,700"
11,The One,"217,883",Col/Tri,-56,2,237,"909,483"
12,Y Tu Mama Tambien,"165,712",Icon,-9,2,38,"479,920"
13,A Beautiful Mind,"144,065",UIP,-38,9,143,"7,514,412"
14,Jimmy Neutron: Boy Genius,"117,964",UIP,-33,5,284,"2,284,716"
15,Gosford Park,"110,354",Entm't,-30,12,142,"11,828,088"
,,,,,,,
,Total,"7,128,750",,,,"4,153","70,516,740"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The fall-off rate without previews for ""Bend It Like Beckham"" is only 6%",,,,,,
,,,,,,,
,"The figure for ""The Scorpion King"" includes £121,014 from 327 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""K-Pax"" is 42%",,,,,,
,,,,,,,
,The weekend is 10% down on last weekend and 24% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 39th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Apr 26 - Apr 28 2002 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,About A Boy,"3,747,966",UIP,,1,446,"3,747,966"
2,Bend It Like Beckham,"1,233,315",Helkon SK,-28,3,384,"6,443,981"
3,The Scorpion King,"1,048,482",UIP,-35,2,407,"3,312,846"
4,Roadkill,"784,853",Fox,,1,266,"784,853"
5,Ice Age,"601,144",Fox,-4,6,436,"13,213,117"
6,Return to Neverland,"323,299",BVI,3,6,330,"3,284,464"
7,John Q,"306,517",Entm't,,1,197,"306,517"
8,Blade 2,"284,388",Entm't,-41,5,249,"8,566,104"
9,The Count of Monte Cristo,"236,058",BVI,-42,5,244,"1,032,400"
