42,Black and White,"1,153",Tartan,-59,3,5,"22,069"
46,The Shape of Things,929,Momentum,-11,9,4,"59,517"
47,The Mother,924,Momentum,-63,11,3,"272,782"
53,American Cousins,564,Bard,,9,1,"22,650"
55,In the Cut,351,Pathe,-84,13,3,"1,051,398"
56,Kiss of Life,234,Artificial Eye,111,4,1,"9,572"
62,Bodysong,42,Pathe,-95,8,1,"12,791"
,,,,,,,
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The weekend is up 3% on last weekend, and is down 4% on the same week last year",,,,,,
,,,,,,,
,It ranks 15th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jan 30 - Feb 1 2004 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,Scary Movie 3,"1,894,077",BVI,-46,2,417,"6,459,214"
2,Big Fish,"1,644,011",Col/Tristar,1196,2,361,"1,828,644"
3,Lord of the Rings: Return of the King,"1,176,333",Entertainment,-24,7,386,"56,086,272"
4,Lost in Translation,"867,534",Momentum,-6,4,280,"5,205,457"
5,The Last Samurai,"855,228",Warner,-31,4,384,"9,630,327"
6,Cold Mountain,"591,484",BVI,-12,6,324,"6,377,473"
7,Peter Pan,"453,258",UIP,-20,6,415,"8,561,474"
8,Girl with a Pearl Earring,"326,053",Pathe,-10,3,139,"1,617,712"
9,Paycheck,"260,885",UIP,-51,3,274,"2,269,757"
10,Love Actually,"235,207",UIP,-36,11,220,"35,728,111"
11,Freaky Friday,"219,438",BVI,-20,7,327,"6,393,998"
12,Brother Bear,"174,313",BVI,4,9,305,"5,402,309"
13,Runaway Jury,"148,892",20th Fox,-57,3,178,"1,528,114"
14,Cold Creek Manor,"136,556",BVI,,1,174,"136,556"
15,Sylvia,"123,981",Icon,,1,67,"123,981"
,,,,,,,
,Total,"9,107,250",,,,"  4,251 ","147,349,399"
,,,,,,,
,,,,,,,
16,Touching the Void,"100,592",Pathe,33,8,50,"1,297,622"
26,Spirited Away,"7,067",Optimum,15,21,35,"965,488"
28,The Emperor's New Clothes,"5,656",Pathe,,1,14,"5,656"
31,Calendar Girls,"4,116",BVI,69,22,6,"20,388,310"
37,"Good Bye, Lenin!","2,457",UGC,14,28,2,"1,145,759"
39,Belleville Rendez-Vous,"1,262",Tartan,57,23,4,"736,648"
40,Game Over: Kasparov and the Machine,"1,184",Momentum,-47,2,1,"5,117"
41,Noi Albinoi,"1,125",Artificial Eye,-3,12,4,"110,863"
42,Thirteen,951,UIP,-58,9,3,"275,808"
49,The Mother,189,Momentum,-80,12,1,"275,346"
50,Black and White,168,Tartan,-85,4,2,"23,415"
54,Kiss of Life,82,Artificial Eye,-65,5,1,"9,757"
,,,,,,,
,Comments,,,,,,
,"The weekend is down 16% on last weekend, and is down 16% on the same week last year",,,,,,
,,,,,,,
,It ranks 25th out of the last 52 weeks,,,,,,
,,,,,,,
,"The figure for Big Fish includes £254,642 from 325 previews",,,,,,
,,,,,,,
,Weekend Box Office Results Feb 6 - Feb 8 2004 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,School of Rock,"2,742,356",UIP,,1,376,"2,742,356"
2,Something's Gotta Give,"1,215,563",Warner,,1,368,"1,215,563"
3,Big Fish,"874,116",Col/Tristar,-47,3,360,"3,342,548"
4,Scary Movie 3,"788,737",BVI,-58,3,396,"7,844,969"
5,Lord of the Rings: Return of the King,"726,791",Entertainment,-38,8,331,"57,292,366"
6,Lost in Translation,"578,251",Momentum,-33,5,279,"6,230,318"
7,The Last Samurai,"493,601",Warner,-42,5,298,"10,534,629"
8,Cold Mountain,"382,346",BVI,-35,7,310,"7,176,825"
9,Girl with a Pearl Earring,"208,349",Pathe,-36,4,140,"2,095,607"
10,Peter Pan,"204,532",UIP,-55,7,362,"8,816,796"
11,Love Actually,"117,948",UIP,-50,12,130,"36,026,147"
12,The Dreamers,"117,181",20th Fox,,1,34,"117,181"
13,Charlie,"92,336",Entertainment,,1,38,"92,336"
14,Touching the Void,"85,693",Pathe,-15,9,50,"1,489,421"
15,Master and Commander,"75,834",20th Fox,26,12,140,"7,078,944"
,,,,,,,
,Total,"8,703,634",,,,"  3,612 ","152,096,006"
,,,,,,,
,,,,,,,
19,Sylvia,"50,937",Icon,-59,2,57,"262,379"
27,Intermission,"8,002",BVI,,24,19,"2,131,897"
30,Dogville,"4,863",Icon,,1,2,"4,863"
38,Noi Albinoi,"1,348",Artificial Eye,20,13,4,"114,206"
39,Spirited Away,"1,115",Optimum,-84,22,4,"966,990"
40,Calendar Girls,"1,077",BVI,-74,23,2,"20,405,206"
42,Belleville Rendez-Vous,776,Tartan,-39,24,8,"737,875"
46,American Cousins,402,Bard,,11,3,"23,402"
48,"Good Bye, Lenin!",360,UGC,-85,29,1,"1,147,761"
50,Kiss of Life,170,Artificial Eye,107,6,3,"10,041"
,,,,,,,
,Comments,,,,,,
,"The weekend is down 4% on last weekend, and is down 27% on the same week last year",,,,,,
,,,,,,,
,It ranks 28th out of the last 52 weeks,,,,,,
,,,,,,,
,"The figure for School of Rock includes £666,241 from 219 previews",,,,,,
,,,,,,,
,The fall-off rate without previews for Big Fish is 37%,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Feb 13 - Feb 15 2004 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,Cheaper by the Dozen,"1,817,148",20th Fox,,1,364,"1,817,148"
2,The Haunted Mansion,"1,677,927",BVI,,1,427,"1,677,927"
3,School of Rock,"1,465,726",UIP,-47,2,377,"4,832,823"
4,Something's Gotta Give,"1,203,854",Warner,-1,2,371,"3,138,174"
5,Looney Tunes: Back in Action,"926,447",Warner,,1,426,"926,447"
6,Big Fish,"598,525",Col/Tristar,-32,4,320,"4,296,402"
7,Lord of the Rings: Return of the King,"485,580",Entertainment,-33,9,289,"58,078,953"
8,Lost in Translation,"421,708",Momentum,-27,6,252,"6,935,231"
9,Scary Movie 3,"390,098",BVI,-51,4,310,"8,488,188"
10,The Last Samurai,"335,960",Warner,-32,6,229,"11,110,865"
11,Cold Mountain,"310,702",BVI,-19,8,264,"7,737,632"
12,Tooth,"209,049",Redbus,,1,322,"209,049"
13,Girl with a Pearl Earring,"130,458",Pathe,-37,5,111,"2,410,356"
14,Love Actually,"125,014",UIP,6,13,131,"36,238,777"
15,The Dreamers,"94,480",20th Fox,-19,2,34,"284,243"
,,,,,,,
,Total,"10,192,676",,,,"  4,227 ","148,182,215"
,,,,,,,
,,,,,,,
17,Dogville,"64,751",Icon,1232,2,27,"73,039"
18,Touching the Void,"60,375",Pathe,-30,10,44,"1,609,179"
19,Charlie,"52,028",Entertainment,-44,2,35,"183,964"
25,Sylvia,"20,187",Icon,-60,3,25,"327,111"
26,It's All About Love,"18,041",Pathe,,1,12,"18,041"
31,I…Proud to be an Indian,"10,481",Eros,,1,9,"10,481"
37,Calendar Girls,"3,238",BVI,201,24,31,"20,418,067"
41,Intermission,"2,216",BVI,-72,25,6,"2,139,115"
52,Spirited Away,595,Optimum,-47,23,2,"968,515"
55,The Mother,309,Momentum,1445,14,1,"279,175"
57,Belleville Rendez-Vous,170,Tartan,-78,25,1,"738,456"
60,"Good Bye, Lenin!",20,UGC,-94,30,1,"1,150,911"
60,Swimming Pool,20,UGC,,26,1,"715,159"
60,American Cousins,20,Bard,-95,12,1,"24,005"
,,,,,,,
,Comments,,,,,,
,"The weekend is up 17% on last weekend, and is down 10% on the same week last year",,,,,,
,,,,,,,
,It ranks 20th out of the last 52 weeks,,,,,,
,,,,,,,
,"The figure for Cheaper by the Dozen includes £734,185 from 329 previews",,,,,,
,,,,,,,
,The fall-off rate without previews for School of Rock is 29%,,,,,,
,,,,,,,
,"The figure for Looney Tunes: Back in Action includes £309,059 from 376 previews",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Feb 20 - Feb 22 2004 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,The Haunted Mansion,"1,564,558",BVI,-7,2,430,"5,415,853"
2,Cheaper by the Dozen,"1,328,428",20th Fox,-27,2,369,"4,883,621"
3,School of Rock,"1,228,971",UIP,-16,3,373,"7,655,166"
4,Looney Tunes: Back in Action,"969,555",Warner,5,2,427,"3,272,766"
5,Something's Gotta Give,"840,744",Warner,-30,3,360,"4,780,701"
6,Lost in Translation,"541,169",Momentum,28,7,278,"7,869,545"
7,Big Fish,"480,368",Col/TriStar,-20,5,314,"5,263,917"
8,Lord of the Rings: Return of the King,"451,847",Entertainment,-7,10,275,"59,066,064"
9,Sex Lives of the Potato Men,"353,726",Entertainment,,1,231,"353,726"
10,Tooth,"304,416",Redbus,46,2,320,"1,036,786"
11,Cold Mountain,"275,408",BVI,-11,9,243,"8,307,416"
12,The Last Samurai,"189,494",Warner,-44,7,170,"11,503,317"
13,Scary Movie 3,"165,841",BVI,-57,5,234,"8,907,831"
14,Girl with a Pearl Earring,"143,146",Pathe,10,6,138,"2,711,573"
15,Peter Pan,"105,630",UIP,27,9,282,"9,251,710"
,,,,,,,
,Total,"8,943,301",,,,"  4,444 ","140,279,992"
,,,,,,,
16,Touching the Void,"76,705",Pathe,27,11,50,"1,765,262"
18,The Barbarian Invasions,"58,715",Artificial Eye,,1,34,"58,715"
20,Love Actually,"55,028",UIP,-56,14,62,"36,639,338"
22,Dogville,"48,098",Icon,-26,3,28,"166,906"
26,Blind Flight,"26,148",Optimum,,1,20,"26,148"
28,Charlie,"23,145",Entertainment,-56,3,26,"229,432"
32,Sylvia,"12,489",Icon,-38,4,25,"359,155"
35,It's All About Love,"8,908",Pathe,-51,2,10,"39,904"
39,I…Proud to be an Indian,"3,739",Eros,-64,2,9,"21,201"
48,Spirited Away,"1,845",Optimum,210,24,5,"971,198"
55,Intermission,755,BVI,-66,26,3,"2,141,314"
59,"Good Bye, Lenin!",465,UGC,,2,31,"1,151,356"
60,Belleville Rendez-Vous,395,Tartan,132,26,6,"738,851"
65,The Mother,109,Momentum,-65,15,1,"280,318"
,,,,,,,
,Comments,,,,,,
,The weekend is 12% down on last weekend and 14% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 24th out of the last 52 weeks,,,,,,
,,,,,,,
,"""Cheaper by the dozen"" increases by 22% without previews",,,,,,
,,,,,,,
,"""Looney Tunes: Back in Action"" increases by 56% without previews",,,,,,
,,,,,,,
,"""Tooth"" increases by 80% without previews",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Feb 27 - Feb 29 2004 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,Along Came Polly,"2,252,808",UIP,,1,385,"2,252,808"
2,The Haunted Mansion,"739,770",BVI,-53,3,420,"6,521,862"
3,School of Rock,"719,938",UIP,-41,4,392,"8,738,319"
4,Cheaper by the Dozen,"608,479",20th Fox,-54,3,378,"5,816,845"
5,Looney Tunes: Back in Action,"518,644",Warner,-47,3,413,"3,987,431"
6,The Missing,"497,573",Col/TriStar,,1,287,"497,573"
7,Something's Gotta Give,"490,452",Warner,-42,4,346,"5,698,650"
8,Lost in Translation,"393,842",Momentum,-27,8,281,"8,531,365"
9,Lord of the Rings: Return of the King,"313,535",Entertainment,-31,11,242,"59,570,599"
10,Big Fish,"233,121",Col/TriStar,-51,6,272,"5,703,819"
11,Cold Mountain,"188,308",BVI,-32,10,234,"8,647,749"
12,Sex Lives of the Potato Men,"149,465",Entertainment,-58,2,203,"673,328"
13,House of Sand and Fog,"132,163",BVI,,1,92,"132,163"
14,Tooth,"117,043",Redbus,-62,3,297,"1,201,059"
15,The Last Samurai,"93,188",Warner,-51,8,103,"11,688,667"
,,,,,,,
,Total,"7,448,329",,,,"  4,345 ","129,662,237"
,,,,,,,
,,,,,,,
16,Girl with a Pearl Earring,"90,845",Pathe,-37,7,108,"2,949,747"
18,Touching the Void,"66,994",Pathe,-13,12,47,"1,903,830"
20,The Barbarian Invasions,"43,686",Artificial Eye,-26,2,34,"146,566"
22,The Dreamers,"32,936",20th Fox,-39,4,36,"462,502"
28,Dogville,"20,444",Icon,-58,4,25,"218,758"
29,Love Actually,"18,994",UIP,-66,15,35,"36,419,932"
30,Blind Flight,"11,631",Optimum,-56,2,21,"54,890"
36,Sylvia,"8,728",Icon,-30,5,25,"383,384"
38,Charlie,"7,247",Entertainment,-69,4,11,"244,410"
47,Man Dancin',"2,899",1A Films,-65,2,10,"16,689"
50,It's All About Love,"2,033",Pathe,-77,3,5,"47,338"
54,I…Proud to be an Indian,803,Eros,-79,3,6,"24,347"
55,Spirited Away,768,Optimum,-58,25,3,"971,966"
64,Belleville Rendez-Vous,120,Tartan,-70,27,1,"740,440"
,,,,,,,
,Comments,,,,,,
,The weekend is 17% down on last weekend and 23% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 37th out of the last 52 weeks,,,,,,
,,,,,,,
,Weekend Box Office Results Mar 5 - Mar 7 2004 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,Along Came Polly,"1,572,126",UIP,-30,2,385,"4,738,636"
2,21 Grams,"582,951",Icon,,1,127,"582,951"
3,School of Rock,"540,063",UIP,-25,5,383,"9,480,653"
4,The Haunted Mansion,"530,449",BVI,-28,4,425,"7,194,031"
5,Torque,"503,318",Warner,,1,314,"503,318"
6,Looney Tunes: Back in Action,"416,828",Warner,-20,4,387,"4,467,748"
7,Cheaper by the Dozen,"414,031",20th Fox,-32,4,389,"6,354,785"
8,Something's Gotta Give,"365,483",Warner,-25,5,322,"6,353,577"
9,Lost in Translation,"345,098",Momentum,-12,9,272,"9,117,002"
10,Lord of the Rings: Return of the King,"343,852",Entertainment,10,12,266,"60,108,816"
11,The Missing,"342,619",Col/TriStar,-31,2,292,"1,112,417"
12,Uptown Girls,"304,525",20th Fox,,1,194,"304,525"
13,Cold Mountain,"120,426",BVI,-36,11,157,"8,924,982"
14,Big Fish,"107,642",Col/TriStar,-54,7,173,"5,918,505"
15,Girl with a Pearl Earring,"78,341",Pathe,-14,8,110,"3,137,249"
,,,,,,,
,Total,"6,567,752",,,,"  4,196 ","128,299,195"
,,,,,,,
,,,,,,,
18,Touching the Void,"65,555",Pathe,-2,13,47,"2,024,068"
19,Suzie Gold,"65,089",Pathe,,1,24,"65,089"
21,Sex Lives of the Potato Men,"45,249",Entertainment,-70,3,109,"790,834"
23,The Dreamers,"26,619",20th Fox,-19,5,39,"512,845"
25,The Barbarian Invasions,"19,240",Artificial Eye,-56,3,20,"200,131"
27,Dogville,"14,308",Icon,-30,5,26,"249,562"
34,Sylvia,"6,413",Icon,-27,6,18,"403,114"
37,Love Actually,"5,771",UIP,-70,16,16,"36,438,725"
41,Charlie,"4,026",Entertainment,-44,5,10,"251,388"
45,Blind Flight,"2,073",Optimum,-82,3,6,"64,916"
50,It's all about Love,488,Pathe,-76,4,1,"49,761"
55,Belleville Rendez-Vous,172,Tartan,43,28,5,"740,612"
59,I…Proud to be an Indian,108,Eros,-87,4,2,"25,280"
62,Spirited Away,49,Optimum,-94,26,1,"972,330"
,,,,,,,
,Comments,,,,,,
,The weekend is 12% down on last weekend and 26% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 42nd out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Mar 12 - Mar 14 2004 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,Mona Lisa Smile,"1,190,923",Col/TriStar,,1,414,"1,190,923"
2,Honey,"1,064,398",UIP,,1,318,"1,064,398"
3,Along Came Polly,"880,698",UIP,-44,3,385,"6,212,539"
4,21 Grams,"421,291",Icon,-28,2,129,"1,321,631"
5,Starsky & Hutch,"412,326",BVI,,1,81,"412,326"
6,The Haunted Mansion,"376,565",BVI,-29,5,390,"7,661,772"
7,School of Rock,"359,148",UIP,-33,6,348,"9,978,651"
8,Looney Tunes: Back in Action,"352,254",Warner,-15,5,362,"4,856,815"
9,Cheaper by the Dozen,"260,129",20th Fox,-37,5,373,"6,691,455"
10,The Passion of the Christ,"229,426",Icon,,1,46,"229,426"
11,Lord of the Rings: Return of the King,"203,433",Entertainment,-41,13,225,"60,454,287"
12,Lost in Translation,"201,853",Momentum,-42,10,209,"9,485,719"
13,Torque,"186,861",Warner,-63,2,284,"899,219"
14,Something's Gotta Give,"160,744",Warner,-56,6,221,"6,715,729"
15,Uptown Girls,"138,140",20th Fox,-55,2,194,"550,072"
,,,,,,,
,Total,"6,438,189",,,,"  3,979 ","117,724,962"
,,,,,,,
18,Girl with a Pearl Earring,"55,640",Pathe,-29,9,98,"3,296,379"
19,Cold Mountain,"51,796",BVI,-57,12,105,"9,052,317"
20,Touching the Void,"47,353",Pathe,-28,14,43,"2,123,756"
22,Suzie Gold,"34,513",Pathe,-47,2,20,"133,222"
26,The Barbarian Invasions,"20,876",Artificial Eye,9,4,22,"244,749"
28,The Dreamers,"15,228",20th Fox,-43,6,36,"546,371"
30,Northfork,"11,155",Metrodome,,1,8,"11,155"
31,Dogville,"9,582",Icon,-33,6,14,"270,691"
32,One Last Chance,"9,513",Momentum,,1,18,"9,513"
33,Sex Lives of the Potato Men,"8,431",Entertainment,-81,4,40,"818,102"
34,Tum,"7,351",Venus,,1,8,"7,351"
38,Deh Shiva Bar Mohe,"5,623",Twenty First Century,,1,5,"5,623"
39,Principles of Lust,"5,601",Pathe,,1,8,"5,601"
40,Sylvia,"5,583",Icon,-13,7,17,"419,166"
41,Leo,"5,046",UIP,,1,15,"5,046"
44,Love Actually,"3,411",UIP,-41,17,9,"36,447,227"
51,Spare Parts,"1,635",Soda Pictures,,1,2,"1,635"
52,Last Emperor,"1,494",Optimum,,1,1,"1,494"
