14,Dil Chahta hai,"37,062",Spark,-16,3,17,"219,113"
15,Help: I am a Fish,"29,708",Metrodome,-49,3,125,"324,138"
,,,,,,,
,Total,"7,076,491",,,,4092,"100,787,050"
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"Big fall off rate for ""Apes""",,,,,,
,,,,,,,
,"Lucky Break opens below expectations, bearing in mind its width and promotional spend. ",,,,,,
,,,,,,,
,"Overall, a less than average weekend, despite new openers, but at least",,,,,,
,18% up on the same weekend last year.,,,,,,
,,,,,,,
,The market is now waiting to be re-excited by some new releases.,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Aug 31 - Sep 2  2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,A Knight's Tale,"1,678,264",Col/Tri,,1,377,"1,678,264"
2,Planet of the Apes,"1,347,908",Fox,-43,3,451,"13,798,667"
3,Cats and Dogs,"952,600",WB,-11,5,436,"19,363,283"
4,Heartbreakers,"580,049",Icon,-23,2,296,"1,961,745"
5,Rush Hour 2,"458,195",Entm't,-26,5,325,"9,858,377"
6,Shrek,"369,938",UIP,1,10,348,"27,292,464"
7,Jurassic Park 3,"283,746",UIP,-20,7,277,"17,526,739"
8,Crocodile Dundee in L.A.,"267,885",UIP,-25,2,219,"924,503"
9,Lucky Break,"228,034",FFD,-35,2,253,"877,275"
10,Dr. Dolittle 2,"211,417",Fox,10,6,312,"7,795,922"
11,Angel Eyes,"162,648",WB, ,1,191,"162,648"
12,Swordfish,"144,141",WB,-33,6,174,"6,725,608"
13,The Parole Officer,"134,969",UIP,-44,4,177,"2,965,372"
14,Lajja,"123,160",Eros, ,1,15,"123,160"
15,What's Cooking,"45,445",Helkon SK, ,1,22,"45,445"
,,,,,,,
,Total,"6,988,399",,,,3496,"111,099,472"
,,,,,,,
,Comments,,,,,,
,,,,,,,
,Weekend total for A Kinight's Tale includes £329876 from previews.,,,,,,
,,,,,,,
,This weekend ranks 32 in the past 52 weeks,,,,,,
,,,,,,,
,Almost the same total as the same weekend last year.,,,,,,
,,,,,,,
,Another Bollywood film straight into the charts despite only opening with 15 prints,,,,,,
,,,,,,,
,Weekend Box Office Results Sep 7 - Sep 9  2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,Moulin Rouge,"2,403,378",Fox,,1,284,"2,403,378"
2,Scary Movie 2,"1,553,796",BVI,,1,407,"1,553,796"
3,A Knight's Tale,"1,000,190",Col/Tri,-40,2,378,"3,555,312"
4,Planet of the Apes,"782,750",Fox,-42,4,436,"15,348,851"
5,Cats and Dogs,"495,615",WB,-48,6,420,"20,389,160"
6,Heartbreakers,"339,690",Icon,-41,3,291,"2,666,003"
7,Rush Hour 2,"310,469",Entm't,-32,6,261,"10,431,472"
8,Shrek,"227,360",UIP,-39,11,325,"27,738,297"
9,Crocodile Dundee in L.A.,"187,171",UIP,-30,3,213,"1,242,036"
10,Jurassic Park 3,"172,928",UIP,-39,8,223,"17,850,770"
11,Dr. Dolittle 2,"132,108",Fox,-38,7,285,"8,045,520"
12,Lucky Break,"99,867",FFD,-56,3,173,"1,110,452"
13,Swordfish,"84,545",WB,-41,7,112,"7,006,082"
14,The Parole Officer,"81,286",UIP,-40,5,118,"3,130,163"
15,Lajja,"77,574",Eros,-37,2,17,"263,860"
,,,,,,,
,,,,,,,
,Total,"7,948,727",,,,2874,"122,735,152"
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"Weekend total for Moulin Rouge includes £204,848 from previews",,,,,,
,,,,,,,
,"Scary Movie 2 includes £134,227 from previews",,,,,,
,,,,,,,
,The weekend was 14 % ahead of both last weekend and the same weekend last year.,,,,,,
,,,,,,,
,It was 5% below the average weekend for the past 52 weeks and ranks 22 in the same period,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Sep 14 - Sep 16  2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,Moulin Rouge,"1,859,732",Fox,-23,2,314,"5,668,964"
2,The Fast and the Furious,"1,763,020",UIP,,1,414,"1,763,020"
3,A Knight's Tale,"701,507",Col/Tri,-30,3,384,"4,657,617"
4,Scary Movie 2,"618,186",BVI,-60,2,399,"2,830,982"
5,Planet of the Apes,"443,306",Fox,-43,5,375,"16,130,486"
6,Cats and Dogs,"362,697",Warner,-27,7,405,"20,874,186"
7,The Martins,"310,600",Icon,,1,163,"310,600"
8,Rush Hour 2,"182,048",Entm't,-41,7,208,"10,746,319"
9,Heartbreakers,"180,658",Icon,-47,4,256,"3,019,938"
10,Shrek,"165,340",UIP,-27,12,315,"27,950,417"
11,Dr. Dolittle 2,"108,300",Fox,-18,8,279,"8,171,161"
12,Jurassic Park 3,"102,434",UIP,-41,9,171,"18,004,436"
13,Crocodile Dundee in L.A.,"96,112",UIP,-49,4,180,"1,408,796"
14,Lajja,"48,087",Eros,-38,3,20,"341,061"
15,The Parole Officer,"40,409",UIP,-50,6,83,"3,214,144"
,,,,,,,
,,,,,,,
,Total,"6,982,436",,,,"3,966","125,092,127"
,,,,,,,
,Comments,,,,,,
,"The weekend total was 12% down on last weekend, and ranks 32 in the past 52 weeks",,,,,,
,,,,,,,
,"However, it is 17% up on the same weekend last year",,,,,,
,,,,,,,
,Bollywood film Lajja in the top 15 for a third week,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Sep 21 - Sep 23  2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,A.I.,"2,285,786",Warner,,1,428,"2,285,786"
2,Moulin Rouge,"1,533,223",Fox,-18,3,340,"8,366,042"
3,The Fast and the Furious,"1,139,633",UIP,-35,2,414,"3,718,426"
4,A Knight's Tale,"517,045",Col/Tri,-26,4,365,"5,469,109"
5,Scary Movie 2,"378,640",BVI,-39,3,340,"3,535,368"
6,Cats and Dogs,"280,076",Warner,-23,8,393,"21,234,713"
7,Planet of the Apes,"268,165",Fox,-40,6,282,"16,611,754"
8,The Martins,"209,539",Icon,-33,2,164,"666,305"
9,Shrek,"144,457",UIP,-13,13,290,"28,130,248"
10,Crazy/Beautiful,"137,017",BVI,,1,141,"137,017"
11,Rush Hour 2,"109,295",Entm't,-40,8,145,"10,940,708"
12,Dr. Dolittle 2,"103,657",Fox,-4,9,257,"8,286,365"
13,Heartbreakers,"101,500",Icon,-44,5,170,"3,245,310"
14,Jurassic Park 3 ,"70,897",UIP,-31,10,129,"18,108,325"
15,Ajnabee,"62,851",Eros,,1,17,"62,851"
,,,,,,,
,Total,"7,341,781",,,,"3,875","130,798,327"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The weekend total for A.I. includes £287,830 from previews",,,,,,
,,,,,,,
,"The weekend is 5% up on last weekend, and, importantly, 22% up on the same weekend last year",,,,,,
,,,,,,,
,This weekend ranks 27 out of the last 52,,,,,,
,,,,,,,
,"A.I. knocks Moulin Rouge from the number one spot, but the latter's gross falls by only 18% from last weekend. ",,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Sep 28 - Sep 30  2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,A.I.,"1,556,911",Warner,-32,2,430,"4,807,215"
2,Moulin Rouge,"1,337,411",Fox,-13,4,365,"10,636,791"
3,Mike Bassett: England Manager,"835,219",Entm't,,1,264,"835,219"
4,Enigma,"796,776",BVI,,1,267,"796,776"
5,The Fast and the Furious,"748,766",UIP,-34,3,365,"4,971,316"
6,The Score,"736,742",Pathe,,1,268,"736,742"
7,A Knight's Tale,"401,317",Col/Tri,-22,5,322,"6,086,779"
8,Cats and Dogs,"275,721",Warner,-2,9,385,"21,568,573"
9,Scary Movie 2,"209,772",BVI,-45,4,223,"3,948,755"
10,Shrek,"149,641",UIP,4,14,289,"28,304,497"
11,Planet of the Apes,"118,692",Fox,-56,7,175,"16,850,987"
12,Dr. Dolittle 2,"100,327",Fox,-3,10,234,"8,398,805"
13,The Martins,"88,071",Icon,-58,3,124,"855,874"
14,The Brothers,"59,542",Col/Tri,,1,35,"59,542"
15,Rush Hour 2,"57,223",Entm't,-48,9,84,"11,046,503"
,,,,,,,
,Total,"7,472,131",,,,"3,830","119,904,374"
,,,,,,,
,Comments,,,,,,
,"The weekend is 2% up on last weekend, and 8% up on the same weekend last year",,,,,,
,,,,,,,
,"In the rolling 52 week rankings, this weekend is at number 27",,,,,,
,,,,,,,
,Mike Bassett: England Manager was the highest performing new opener,,,,,,
,,,,,,,
,Weekend Box Office Results Oct 5 - Oct 7 2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,Moulin Rouge,"1,072,657",Fox,-20,5,397,"12,494,719"
2,A.I.,"920,267",Warner,-41,3,436,"6,361,900"
3,Enigma,"707,142",BVI,-11,2,276,"2,027,336"
4,Mike Bassett: England Manager,"587,058",Entm't,-30,2,265,"1,908,242"
5,Amelie,"559,747",Momentum,,1,82,"559,747"
6,The Score,"506,157",Pathe,-31,2,274,"1,625,811"
7,The Fast and the Furious,"480,224",UIP,-36,4,330,"5,781,164"
8,A Knight's Tale,"267,555",Col/Tri,-33,6,285,"6,484,532"
9,Cats and Dogs,"220,230",Warner,-20,10,373,"21,818,849"
10,Driven,"144,591",Warner,,1,188,"144,591"
11,Scary Movie 2,"122,648",BVI,-42,5,161,"4,189,168"
12,Shrek,"120,078",UIP,-20,15,272,"28,437,876"
13,Original Sin,"96,622",Fox,,1,155,"96,622"
14,Dr. Dolittle 2,"82,158",Fox,-18,11,214,"8,484,464"
15,American Desi,"54,530",Eros,2,2,26,"133,473"
,,,,,,,
,Total,"5,941,664",,,,"3,734","100,548,494"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for Amelie includes £43,629 from previews",,,,,,
,,,,,,,
,"Amelie was the highest performing new opener, from only 82 Sites.  This represents an average of ",,,,,,
,"£6,826 per screen",,,,,,
,,,,,,,
,"The weekend was 20% down on last weekend, and 17% down on the same weekend last year",,,,,,
,,,,,,,
,The weekend ranks 44 out of the last 52,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Oct 12 - Oct 14 2001 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,American Pie 2,"5,508,709",UIP,,1,420,"5,508,709"
2,Moulin Rouge,"864,326",Fox,-19,6,393,"14,024,943"
3,Enigma,"529,725",BVI,-25,3,278,"2,987,825"
4,A.I.,"515,756",Warner,-44,4,394,"7,251,062"
5,Amelie,"478,466",Momentum,-15,2,98,"1,368,915"
6,Mike Bassett: England Manager,"402,227",Entm't,-31,3,241,"2,637,958"
7,The Score,"335,830",Pathe,-34,3,264,"2,244,392"
8,The Fast and the Furious,"271,083",UIP,-44,5,282,"6,288,758"
9,A Knight's Tale,"166,848",Col/Tri,-38,7,240,"6,751,911"
10,Cats and Dogs,"146,299",Warner,-34,11,342,"21,997,256"
11,The Pledge,"142,100",Warner,,1,34,"142,100"
12,Shrek,"83,745",UIP,-30,16,246,"28,533,260"
13,Atlantis,"79,695",BVI,,1,40,"79,695"
14,Dr. Dolittle 2,"62,438",Fox,-24,12,201,"8,554,818"
15,Scary Movie 2,"54,030",BVI,-56,6,100,"4,327,602"
,,,,,,,
,Total,"9,641,277",,,,"3,573","112,699,204"
,,,,,,,
,Comments,,,,,,
,"The figure for American Pie 2 includes £765,550 from 376 previews",,,,,,
,,,,,,,
,The fall off rate (minus previews) for Amelie is only 7% ,,,,,,
,,,,,,,
,The weekend ranks 8th from the last 52,,,,,,
,,,,,,,
,"With the opening of American Pie 2, this weekend's Box Office is up 62% on last weekend.",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Oct 19 - Oct 21 2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,American Pie 2,"2,823,776",UIP,-49,2,420,"10,673,122"
2,America's Sweethearts,"1,719,897",Col/Tri,,1,413,"1,719,897"
3,Jeepers Creepers,"1,533,151",Helkon Sk,,1,307,"1,533,151"
4,Atlantis,"1,282,458",BVI,1966,2,486,"1,443,204"
5,Moulin Rouge,"690,219",Fox,-20,7,370,"15,321,951"
6,Amelie,"414,880",Momentum,-13,3,98,"2,097,944"
7,Enigma,"366,824",BVI,-31,4,248,"3,665,236"
8,A.I.,"254,568",Warner,-51,5,252,"7,721,773"
9,Mike Bassett: England Manager,"219,294",Entm't,-45,4,166,"3,040,590"
10,Cats and Dogs,"158,514",Warner,8,12,356,"22,203,235"
11,The Score,"142,870",Pathe,-57,4,164,"2,547,426"
12,The Pledge,"126,459",Warner,-11,2,36,"350,954"
13,Brotherhood of the Wolf,"123,245",Pathe,,1,75,"123,245"
14,The Fast and the Furious,"90,238",UIP,-67,6,151,"6,493,228"
15,A Knight's Tale,"89,844",Col/Tri,-46,8,192,"6,909,651"
,,,,,,,
,Total,"10,036,237",,,,"3,734","85,844,607"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for America's Sweethearts includes £125,285 from previews ",,,,,,
,,,,,,,
,"Atlantis figure includes £332,957 from 403 previews",,,,,,
,,,,,,,
,"The weekend was 4% up on last weekend, and 8% up on the same weekend last year",,,,,,
,,,,,,,
,"Overall, the weekend ranks 6th from the last 52 ",,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Oct 26 - Oct 28 2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,American Pie 2,"1,626,438",UIP,-42,3,417,"13,926,734"
2,Legally Blonde,"1,453,148",Fox,,1,324,"1,453,148"
3,Jeepers Creepers,"1,138,642",Helkon Sk,-26,2,311,"3,615,641"
4,Atlantis,"1,115,767",BVI,-13,3,482,"4,049,023"
5,America's Sweethearts,"961,575",Col/Tri,-44,2,413,"3,789,432"
6,Moulin Rouge,"472,809",Fox,-31,8,333,"16,381,664"
7,The Man Who Wasn't There,"419,609",Entm't,,1,140,"419,609"
8,Amelie,"273,255",Momentum,-34,4,102,"2,659,655"
9,Asoka,"235,461",Miracom,,1,76,"235,461"
10,Enigma,"229,858",BVI,-37,5,228,"4,140,650"
11,Cats and Dogs,"212,705",Warner,34,13,324,"22,712,459"
12,Mike Bassett: England Manager,"134,124",Entm't,-39,5,131,"3,316,280"
13,A.I.,"129,889",Warner,-49,6,169,"8,027,562"
14,The Pledge,"104,904",Warner,-17,3,44,"532,003"
15,Shrek,"91,207",UIP,8,18,221,"28,856,683"
,,,,,,,
,Total,"8,599,391",,,,"3,715","114,116,004"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for Legally Blonde includes £231,426 from 226 previews ",,,,,,
,,,,,,,
,"Asoka figure includes £38,178 from previews",,,,,,
,,,,,,,
,"The Atlantis figure, minus last week's preview figures, is an increase of 17%",,,,,,
,"In half term week, the three ""children's"" films on the chart buck the downward trend",,,,,,
,,,,,,,
,"The weekend was 14% down on last weekend, and 9% down on the same weekend last year",,,,,,
,,,,,,,
,"Overall, the weekend ranks 13th from the last 52 ",,,,,,
,,,,,,,
,Weekend Box Office Results Nov 2 - Nov 4 2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,The Others,"2,259,538",BVI,,1,385,"2,259,538"
2,American Pie 2,"1,003,591",UIP,-38,4,421,"15,788,569"
3,Legally Blonde,"871,872",Fox,-40,2,325,"3,085,013"
4,Jeepers Creepers,"708,434",Helkon SK,-38,3,317,"5,047,942"
5,Atlantis,"588,630",BVI,-47,4,465,"5,495,899"
6,America's Sweethearts,"499,486",Col/Tri,-48,3,361,"4,837,215"
7,The Animal,"345,651",Col/Tri,,1,245,"345,651"
8,Moulin Rouge,"318,880",Fox,-33,9,261,"17,047,358"
9,The Man Who Wasn't There,"271,800",Entm't,-35,2,140,"913,783"
10,Amelie,"215,305",Momentum,-21,5,110,"3,077,241"
11,Enigma,"117,458",BVI,-49,6,159,"4,396,187"
12,Asoka,"104,381",Miracom,-56,2,57,"417,772"
13,Cats and Dogs,"94,672",Warner,-55,14,301,"22,887,228"
14,The Pledge,"63,898",Warner,-39,4,43,"652,533"
15,Mike Bassett: England Manager,"62,524",Entm't,-53,6,83,"3,443,174"
,,,,,,,
,Total,"7,526,120",,,,"3,673","89,695,103"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The figure for The Others includes £322,795 from 268 previews",,,,,,
,,,,,,,
,"Although the weekend was 12% down on last weekend, it was 26% up on the same weekend last year",,,,,,
,,,,,,,
,"Overall, the weekend ranks 26th from the last 52 ",,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Nov 9 - Nov 11 2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,The Others,"1,687,041",BVI,-25,2,386,"4,997,594"
2,Legally Blonde,"665,755",Fox,-24,3,330,"4,149,638"
3,American Pie 2,"606,893",UIP,-40,5,398,"16,845,161"
4,Kiss of the Dragon,"478,811",Fox,,1,225,"478,811"
5,Jeepers Creepers,"344,624",Helkon Sk,-51,4,311,"5,678,857"
6,Atlantis,"272,650",BVI,-54,5,417,"5,547,412"
7,America's Sweethearts,"233,390",Col/Tri,-53,4,317,"5,337,325"
8,Moulin Rouge,"175,302",Fox,-45,10,264,"17,455,703"
9,Amelie,"159,301",Momentum,-26,6,113,"3,401,480"
10,The Animal,"134,530",Col/Tri,-61,2,245,"624,764"
11,The Man Who Wasn't There,"130,604",Entm't,-52,3,117,"1,205,422"
12,The Piano Teacher,"71,911",Artificial Eye,,1,15,"71,911"
13,Enigma,"55,268",BVI,-53,7,153,"4,544,194"
14,Asoka,"44,511",Miracom,-57,3,48,"503,408"
15,The Pledge,"40,437",Warner,-37,5,46,"732,861"
,,,,,,,
,Total,"5,101,028",,,,"3,385","71,574,541"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"This top 15 weekend total is 32% down on last weekend, and 20% down on the same weekend last year",,,,,,
,,,,,,,
,The weekend ranks 49th in the last 52 weeks,,,,,,
,,,,,,,
,"Harry Potter and the Philosopher's Stone previewed widely over the weekend, and the figures ",,,,,,
,will be included in next weeks chart.,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Nov 16 - Nov 18 2001 - United Kingdom,,,,,,
,,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
,,,,,,,
1,Harry Potter/Philosopher's Stone,"16,335,627",Warner,,1,507,"16,335,627"
2,The Others,"1,315,412",BVI,-22,3,389,"7,079,420"
3,Legally Blonde,"516,813",Fox,-22,4,326,"4,971,252"
4,American Pie 2,"421,284",UIP,-31,6,328,"17,571,497"
5,Kiss of the Dragon,"296,870",Fox,-38,2,226,"1,023,580"
6,Jeepers Creepers,"198,750",Helkon SK,-42,5,252,"6,056,228"
7,Atlantis,"162,316",BVI,-40,6,394,"5,758,971"
8,Amelie,"142,448",Momentum,-13,7,115,"3,681,342"
9,Ghost World,"133,188",Icon,,1,40,"133,188"
10,Moulin Rouge,"121,590",Fox,-31,11,141,"17,769,862"
